Gifford,Leroy,Phillip,483,2,Jeddah
Tynes,Susan,Laura,252,0,Jeddah
Nieland,Debra,Juanita,205,1,Jeddah
Herbert,Scott,Earl,196,0,Jeddah
Butler,Sue,Donna,200,1,Jeddah
Farley,Harold,Charles,251,3,Jeddah
Montgomery,Wanda,Steven,390,0,Jeddah
Jones,Patricia,Susie,473,1,Jeddah
Alley,Pauline,Richard,130,2,Jeddah
White,Frances,Mitchell,460,2,Jeddah
Whitmer,Robert,Bradley,474,1,Jeddah
Downs,Dee,John,285,2,Jeddah
Jackson,James,William,476,3,Jeddah
Jarvis,Maria,Rose,213,3,Jeddah
Gatling,Robert,Erica,212,3,Jeddah
Massey,Arnold,Carl,161,3,Jeddah
Smith,Ellen,Ethel,306,2,Jeddah
Mills,Louis,Freddie,194,1,Jeddah
Coombs,Joshua,James,320,0,Jeddah
Maldonado,Jerry,John,284,3,Jeddah
Cesena,Ralph,Jeffrey,163,2,Jeddah
Borges,Charles,Bonita,454,3,Jeddah
Walker,Brenda,Tasha,167,1,Jeddah
Pullman,John,Robert,448,3,Jeddah
Silva,Lori,Nell,141,3,Jeddah
Gerdes,Suzanne,Gladys,373,1,Jeddah
Brooks,Nan,Marjorie,188,1,Jeddah
Turnage,William,Connie,363,3,Jeddah
Powell,Ralph,Eileen,320,2,Jeddah
Rosado,Zachary,Phil,141,2,Jeddah
Perry,Ollie,Katie,174,3,Jeddah
Cortez,Francine,Billie,404,1,Jeddah
Mejia,Valencia,Kurt,413,0,Jeddah
Wilson,Virginia,Steven,234,2,Jeddah
Conner,Robin,Sharon,297,2,Jeddah
Thompson,Deedra,Teresa,320,0,Jeddah
Combs,Helga,Lola,141,1,Jeddah
Mascarenas,Jennifer,Kim,386,3,Jeddah
Rudnicki,Marilyn,Shelby,350,0,Jeddah
Febus,Ophelia,Thomas,169,3,Jeddah
Clark,Tony,Chris,229,2,Jeddah
Embry,Linda,Rocco,460,3,Jeddah
Benson,Helen,Regina,393,0,Jeddah
Phillips,Shirley,Drew,292,2,Jeddah
Santiago,Teressa,Robert,283,0,Jeddah
Bowers,Margaret,Peggy,456,2,Jeddah
Roehrig,Laurel,Brian,393,0,Jeddah
Albano,Tony,Nieves,243,0,Jeddah
Allen,Jacob,Charles,294,3,Jeddah
Kopplin,Edwin,Russell,311,2,Jeddah
Tindle,Amy,Anthony,285,3,Jeddah
Schneider,Sadie,Conrad,111,2,Jeddah
Cho,Jessica,Randy,473,3,Jeddah
Martinez,Patricia,Rebecca,141,0,Jeddah
Stillman,Lois,Elvis,322,3,Jeddah
Ruiz,Wendell,Laura,102,1,Jeddah
Valdez,Deanna,Patricia,348,2,Jeddah
Burnette,Martina,Candice,360,0,Jeddah
Runion,Esther,John,459,3,Jeddah
Wright,Ray,August,475,0,Jeddah
Haskins,Dustin,Jennifer,268,3,Jeddah
Allen,Helen,John,348,2,Jeddah
Anglemyer,Anna,Ashley,416,2,Jeddah
Cruz,Evelyn,Emma,351,2,Jeddah
Bailey,Jose,Doris,420,0,Jeddah
Daigle,Kerry,James,256,0,Jeddah
Rautenberg,Mary,John,302,1,Jeddah
Hobby,John,George,180,0,Jeddah
Mccarthy,David,Barbara,470,0,Jeddah
Lawrence,Jackie,Enrique,163,3,Jeddah
Kelley,Adrienne,Ryan,174,0,Jeddah
Zelinsky,Millie,Iva,139,0,Jeddah
Chilton,Paul,Angela,231,2,Jeddah
Wilburn,Steve,Johnnie,135,2,Jeddah
Craig,Jessica,Michael,495,3,Jeddah
Muchow,Joy,Gale,434,0,Jeddah
Bates,Daniel,Thomas,441,1,Jeddah
Walton,Courtney,Andrea,326,2,Jeddah
Warren,Jacob,Paul,126,1,Jeddah
Torres,Robert,Miguel,316,2,Jeddah
Brock,Jessie,Tonya,346,0,Jeddah
Mullen,Kathy,Suzanne,198,2,Jeddah
Perry,Jamie,Robert,322,1,Jeddah
Mosqueda,Troy,Kathryn,259,1,Jeddah
Hawley,Charles,Sonja,145,0,Jeddah
Bautista,Louis,Andrew,303,3,Jeddah
Gordon,Martin,Dave,185,0,Jeddah
Irwin,Charles,Annette,263,0,Jeddah
Mann,James,Abraham,184,3,Jeddah
Davis,Carol,George,150,2,Jeddah
Meadows,Katie,Wayne,112,0,Jeddah
Mosty,Nancy,Harold,407,0,Jeddah
Coy,Patricia,Angela,406,0,Jeddah
Stinchcomb,Oscar,Ronald,379,0,Jeddah
French,Marvin,Jack,226,3,Jeddah
Bryan,Jose,William,294,2,Jeddah
Sowers,Gordon,Marc,246,2,Jeddah
Contreras,Joanne,William,171,3,Jeddah
Fuqua,Ressie,Kristy,234,3,Jeddah
Castro,Frederick,Juan,336,1,Jeddah
Evans,Francis,Scott,390,1,Jeddah
Goodloe,Melissa,Corrine,137,1,Jeddah
Lichty,John,James,149,0,Jeddah
Robertson,Elizabeth,Ruby,101,1,Jeddah
Bell,Pat,Jeffrey,331,1,Jeddah
Fulop,Lorena,Esther,256,3,Jeddah
Saldivar,Lisa,Judy,240,3,Jeddah
Thorsness,Twyla,Eileen,161,3,Jeddah
Walters,Lisa,Teresa,361,1,Jeddah
Kozyra,William,Harold,441,2,Jeddah
Davis,Casey,Aaron,470,3,Jeddah
